driver_gender,driver_age,driver_race,is_arrested,stop_duration,drugs_related_stop,violation,stop_outcome
M,24,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,24,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,45,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,55,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,37,White,TRUE,0-15 Min,FALSE,Equipment,Arrest Driver
M,36,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,56,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,58,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,50,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,45,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,49,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
F,42,White,TRUE,16-30 Min,FALSE,Equipment,Arrest Passenger
M,61,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,40,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,65,Black,FALSE,30+ Min,FALSE,Moving violation,Citation
F,26,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,43,Asian,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,29,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,61,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,23,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,36,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,57,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
F,24,Black,FALSE,0-15 Min,FALSE,Equipment,Warning
M,37,Hispanic,FALSE,0-15 Min,FALSE,Equipment,Citation
F,25,White,FALSE,0-15 Min,FALSE,Speeding,Warning
M,29,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,22,White,FALSE,30+ Min,FALSE,Speeding,Citation
M,20,Black,FALSE,30+ Min,FALSE,Equipment,Citation
M,66,White,FALSE,0-15 Min,FALSE,Other,Citation
F,49,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,48,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,31,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,35,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,27,Black,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,44,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,52,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,20,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,67,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,53,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,61,White,FALSE,0-15 Min,FALSE,Other,Citation
F,35,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Warning
M,21,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,44,White,FALSE,16-30 Min,FALSE,Equipment,Citation
M,24,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,TRUE,Moving violation,Citation
M,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,18,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,42,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,41,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,24,White,FALSE,0-15 Min,FALSE,Equipment,Warning
M,41,Hispanic,TRUE,30+ Min,FALSE,Equipment,Arrest Driver
F,26,Hispanic,TRUE,16-30 Min,FALSE,Registration/plates,Arrest Driver
F,34,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,42,White,FALSE,16-30 Min,FALSE,Registration/plates,Citation
M,21,White,FALSE,16-30 Min,FALSE,Other,Citation
M,46,Hispanic,FALSE,16-30 Min,FALSE,Other,Citation
F,24,White,FALSE,0-15 Min,FALSE,Other,Citation
F,27,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
F,36,Black,FALSE,16-30 Min,FALSE,Other,Citation
M,68,White,FALSE,0-15 Min,FALSE,Speeding,Warning
F,48,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,21,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,34,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
F,27,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,36,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,36,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,58,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,64,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,65,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,36,White,FALSE,0-15 Min,FALSE,Other,Citation
M,55,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,29,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,61,Black,FALSE,0-15 Min,FALSE,Other,Citation
F,21,Hispanic,FALSE,0-15 Min,FALSE,Equipment,Citation
M,41,Hispanic,FALSE,16-30 Min,FALSE,Other,Citation
F,24,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,52,White,TRUE,16-30 Min,FALSE,Moving violation,Arrest Driver
M,43,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,20,Hispanic,FALSE,16-30 Min,FALSE,Speeding,Citation
M,27,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,51,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,53,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,31,Hispanic,FALSE,0-15 Min,FALSE,Registration/plates,Citation
F,21,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
F,24,White,FALSE,0-15 Min,FALSE,Equipment,Warning
F,21,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,37,White,TRUE,0-15 Min,FALSE,Equipment,Arrest Driver
F,43,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,16-30 Min,FALSE,Other,Citation
M,23,Black,FALSE,30+ Min,FALSE,Moving violation,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,Asian,FALSE,0-15 Min,FALSE,Equipment,Citation
M,25,Black,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,59,White,FALSE,16-30 Min,FALSE,Other,Citation
M,31,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,31,White,FALSE,16-30 Min,FALSE,Other,Citation
M,51,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,53,White,FALSE,0-15 Min,FALSE,Speeding,Warning
M,34,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,Hispanic,TRUE,16-30 Min,FALSE,Moving violation,Arrest Passenger
F,35,Black,FALSE,0-15 Min,FALSE,Equipment,Warning
F,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,38,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,30,White,FALSE,0-15 Min,FALSE,Speeding,No Action
M,45,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,43,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,52,Other,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,35,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,54,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,49,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,46,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,54,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,18,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,58,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,18,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,43,White,FALSE,0-15 Min,FALSE,Equipment,Warning
M,47,Hispanic,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,31,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,40,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,28,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,49,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,18,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,38,Black,FALSE,0-15 Min,FALSE,Other,Citation
M,50,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,41,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,35,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,38,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,52,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,30,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
F,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,29,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,White,FALSE,0-15 Min,FALSE,Equipment,N/D
M,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,22,Hispanic,FALSE,16-30 Min,FALSE,Speeding,Citation
M,32,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,58,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,52,White,FALSE,0-15 Min,FALSE,Other,Citation
M,44,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,34,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,41,White,TRUE,30+ Min,FALSE,Equipment,Arrest Driver
M,25,Asian,FALSE,0-15 Min,FALSE,Equipment,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,22,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,48,Black,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,37,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,TRUE,16-30 Min,TRUE,Registration/plates,Arrest Driver
M,57,Hispanic,FALSE,0-15 Min,FALSE,Other,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,31,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,FALSE,30+ Min,FALSE,Speeding,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,58,Black,FALSE,0-15 Min,FALSE,Other,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,42,Hispanic,FALSE,0-15 Min,FALSE,Other,Citation
M,30,White,FALSE,16-30 Min,FALSE,Equipment,Citation
M,45,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,47,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,34,Black,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,45,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
F,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,55,White,FALSE,30+ Min,FALSE,Other,Citation
M,53,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,52,Black,FALSE,16-30 Min,FALSE,Other,Citation
M,35,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,60,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,43,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,49,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,36,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,27,Asian,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,53,White,FALSE,0-15 Min,FALSE,Other,Citation
M,53,White,FALSE,0-15 Min,FALSE,Other,Citation
M,21,White,FALSE,16-30 Min,FALSE,Other,Citation
M,46,White,FALSE,0-15 Min,FALSE,Other,Citation
M,50,Black,FALSE,16-30 Min,FALSE,Other,Citation
F,34,White,FALSE,16-30 Min,FALSE,Equipment,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,39,Black,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,46,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,22,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,23,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,25,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,56,White,FALSE,0-15 Min,FALSE,Other,Citation
M,42,Black,FALSE,16-30 Min,FALSE,Other,Citation
F,22,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,42,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,30+ Min,FALSE,Other,Citation
M,42,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,White,FALSE,16-30 Min,FALSE,Other,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,52,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,21,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,31,White,FALSE,16-30 Min,FALSE,Equipment,Citation
M,57,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,43,Hispanic,FALSE,0-15 Min,FALSE,Equipment,Citation
M,36,White,FALSE,0-15 Min,FALSE,Other,Citation
M,33,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,27,White,TRUE,16-30 Min,FALSE,Moving violation,Arrest Passenger
M,24,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,56,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,Black,FALSE,30+ Min,FALSE,Moving violation,Citation
M,43,White,FALSE,0-15 Min,FALSE,Other,Citation
M,35,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,30,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,22,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,21,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,22,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,56,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,29,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,21,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,27,Hispanic,TRUE,16-30 Min,FALSE,Moving violation,Arrest Passenger
M,48,Hispanic,FALSE,16-30 Min,FALSE,Other,Citation
M,27,Asian,FALSE,0-15 Min,FALSE,Equipment,Citation
M,24,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,57,Asian,FALSE,30+ Min,FALSE,Moving violation,Citation
M,39,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,42,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,35,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,31,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,46,White,FALSE,16-30 Min,FALSE,Other,Citation
F,32,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,24,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,TRUE,16-30 Min,FALSE,Moving violation,Arrest Driver
M,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,34,White,FALSE,16-30 Min,FALSE,Equipment,Citation
F,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,31,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
F,21,Hispanic,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,28,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,46,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,55,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,Black,FALSE,0-15 Min,FALSE,Equipment,Warning
M,29,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,48,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,36,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
F,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,32,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,60,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,30,Other,FALSE,0-15 Min,FALSE,Other,Citation
M,29,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,50,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,39,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,50,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,19,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
F,22,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,30,Black,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,44,Black,FALSE,16-30 Min,FALSE,Other,Citation
M,58,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,63,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,33,White,TRUE,0-15 Min,FALSE,Moving violation,Arrest Driver
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,58,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,57,White,FALSE,30+ Min,FALSE,Other,Citation
M,34,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,38,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,70,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,25,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,60,White,FALSE,0-15 Min,FALSE,Speeding,Warning
M,38,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,36,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,63,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,30,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,22,White,FALSE,0-15 Min,FALSE,Moving violation,Warning
M,37,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
F,43,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,49,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,30,Asian,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,58,White,FALSE,16-30 Min,FALSE,Other,Citation
M,28,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,20,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,67,Black,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,58,Hispanic,FALSE,16-30 Min,FALSE,Speeding,Citation
M,18,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,56,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,41,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,White,TRUE,16-30 Min,FALSE,Equipment,Arrest Driver
M,29,White,FALSE,16-30 Min,FALSE,Other,Citation
M,48,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,30,Black,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,18,White,FALSE,0-15 Min,FALSE,Speeding,Warning
M,45,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
F,60,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,Black,TRUE,16-30 Min,TRUE,Speeding,Arrest Driver
M,39,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,25,Black,FALSE,16-30 Min,FALSE,Other,Citation
M,22,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,26,White,FALSE,16-30 Min,FALSE,Other,Citation
M,47,White,FALSE,0-15 Min,FALSE,Equipment,Warning
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,33,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,61,White,FALSE,0-15 Min,FALSE,Speeding,Warning
M,35,White,FALSE,0-15 Min,FALSE,Equipment,Warning
M,27,Black,FALSE,30+ Min,FALSE,Other,Citation
M,57,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,57,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,35,Black,FALSE,30+ Min,FALSE,Moving violation,Citation
M,40,White,FALSE,0-15 Min,FALSE,Other,Citation
F,34,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,0-15 Min,FALSE,Other,Citation
M,33,White,FALSE,0-15 Min,FALSE,Other,Citation
M,27,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,31,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,27,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,22,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,20,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,42,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,38,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,34,Asian,FALSE,16-30 Min,FALSE,Speeding,Citation
M,41,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,44,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,45,White,FALSE,16-30 Min,FALSE,Equipment,Warning
M,30,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,26,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,45,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,38,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,22,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
F,31,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,46,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,28,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,26,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,42,Hispanic,TRUE,30+ Min,FALSE,Equipment,Arrest Driver
F,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,29,Hispanic,FALSE,0-15 Min,FALSE,Equipment,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,47,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,36,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,38,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,38,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,44,Black,FALSE,0-15 Min,FALSE,Moving violation,Warning
M,20,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,23,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,23,Hispanic,FALSE,16-30 Min,FALSE,Other,Citation
M,23,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,46,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,25,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,33,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
