driver_gender,driver_age,driver_race,stop_duration,drugs_related_stop,violation,stop_outcome
M,61,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,16-30 Min,FALSE,Registration/plates,Citation
F,29,White,0-15 Min,FALSE,Speeding,Citation
F,24,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,23,Black,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Equipment,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
F,34,Black,0-15 Min,FALSE,Other,Citation
F,60,White,0-15 Min,FALSE,Speeding,Warning
F,49,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,55,White,30+ Min,FALSE,Moving violation,Citation
M,24,White,0-15 Min,FALSE,Equipment,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
F,32,White,0-15 Min,FALSE,Speeding,Citation
M,36,Black,0-15 Min,FALSE,Moving violation,Citation
M,39,Black,0-15 Min,FALSE,Moving violation,Citation
M,35,Black,30+ Min,FALSE,Equipment,Arrest Driver
M,35,Hispanic,0-15 Min,FALSE,Other,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,0-15 Min,FALSE,Registration/plates,Citation
F,31,White,16-30 Min,FALSE,Moving violation,Citation
M,45,Hispanic,16-30 Min,FALSE,Other,Citation
M,22,Black,0-15 Min,FALSE,Equipment,Citation
F,49,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,16-30 Min,FALSE,Other,Citation
M,63,White,0-15 Min,FALSE,Speeding,Citation
F,27,Hispanic,16-30 Min,FALSE,Registration/plates,Citation
M,28,White,30+ Min,FALSE,Moving violation,No Action
M,21,Black,0-15 Min,FALSE,Speeding,Citation
M,50,Black,0-15 Min,FALSE,Other,Citation
M,51,White,0-15 Min,FALSE,Other,Citation
M,45,White,0-15 Min,FALSE,Moving violation,Citation
M,22,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,19,Asian,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
F,26,White,0-15 Min,FALSE,Equipment,Citation
F,34,Asian,0-15 Min,FALSE,Speeding,Citation
M,22,Black,16-30 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Other,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,16-30 Min,FALSE,Moving violation,Citation
M,25,White,0-15 Min,FALSE,Equipment,Arrest Driver
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Equipment,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,58,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,38,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Other,Citation
M,55,Black,16-30 Min,FALSE,Other,Citation
F,19,White,0-15 Min,FALSE,Moving violation,Citation
F,22,Black,0-15 Min,FALSE,Speeding,Citation
M,49,Black,0-15 Min,FALSE,Other,Citation
M,28,White,0-15 Min,FALSE,Moving violation,Citation
M,40,White,16-30 Min,FALSE,Equipment,Citation
M,26,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,32,Black,0-15 Min,FALSE,Equipment,Citation
F,49,White,0-15 Min,FALSE,Speeding,Citation
M,62,White,0-15 Min,FALSE,Moving violation,Citation
M,29,Black,0-15 Min,FALSE,Moving violation,Citation
F,19,White,0-15 Min,FALSE,Moving violation,Citation
M,49,White,30+ Min,FALSE,Other,Arrest Driver
M,40,White,30+ Min,FALSE,Other,Arrest Driver
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,26,Hispanic,16-30 Min,FALSE,Speeding,Citation
M,72,White,16-30 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,20,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,35,White,0-15 Min,FALSE,Moving violation,Citation
M,24,Asian,0-15 Min,FALSE,Speeding,Citation
M,25,White,30+ Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Registration/plates,Citation
M,60,White,16-30 Min,FALSE,Registration/plates,Citation
M,22,Asian,0-15 Min,FALSE,Other,Citation
M,27,Black,0-15 Min,FALSE,Other,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,44,White,30+ Min,FALSE,Other,Citation
M,48,White,0-15 Min,FALSE,Moving violation,Citation
M,58,Asian,0-15 Min,FALSE,Speeding,Citation
F,36,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,42,White,16-30 Min,FALSE,Speeding,Citation
F,34,Black,16-30 Min,FALSE,Moving violation,Citation
M,60,Hispanic,30+ Min,FALSE,Moving violation,Citation
M,30,White,16-30 Min,FALSE,Equipment,Citation
F,62,Black,0-15 Min,FALSE,Equipment,Citation
M,46,Black,30+ Min,FALSE,Moving violation,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,16-30 Min,FALSE,Equipment,Citation
M,39,White,16-30 Min,FALSE,Moving violation,Citation
M,23,White,30+ Min,FALSE,Moving violation,Citation
M,19,White,16-30 Min,FALSE,Equipment,N/D
M,24,White,30+ Min,FALSE,Registration/plates,Citation
F,21,White,16-30 Min,FALSE,Registration/plates,Citation
M,71,White,0-15 Min,FALSE,Other,Citation
M,59,White,30+ Min,FALSE,Moving violation,Citation
M,57,Black,16-30 Min,FALSE,Speeding,Citation
M,21,Hispanic,30+ Min,FALSE,Registration/plates,Citation
F,23,White,0-15 Min,FALSE,Equipment,Citation
F,74,White,0-15 Min,FALSE,Moving violation,Warning
F,43,Asian,0-15 Min,FALSE,Speeding,Warning
M,46,White,16-30 Min,FALSE,Speeding,Citation
F,38,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,16-30 Min,FALSE,Speeding,Citation
M,54,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,41,White,16-30 Min,FALSE,Moving violation,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
F,48,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Other,Citation
F,22,White,16-30 Min,FALSE,Speeding,Citation
F,26,White,0-15 Min,FALSE,Registration/plates,Citation
M,22,White,16-30 Min,FALSE,Equipment,Citation
M,32,Black,30+ Min,FALSE,Moving violation,Arrest Driver
F,28,White,16-30 Min,FALSE,Speeding,Citation
F,35,White,16-30 Min,FALSE,Equipment,Arrest Driver
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Moving violation,Citation
F,30,White,0-15 Min,FALSE,Equipment,N/D
M,59,White,0-15 Min,FALSE,Other,Citation
F,20,White,0-15 Min,FALSE,Moving violation,Citation
M,77,White,0-15 Min,FALSE,Other,Citation
M,47,Black,0-15 Min,FALSE,Moving violation,Citation
M,37,Black,0-15 Min,FALSE,Equipment,Citation
M,48,Hispanic,0-15 Min,FALSE,Moving violation,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
M,49,Hispanic,16-30 Min,FALSE,Other,Citation
M,30,White,30+ Min,FALSE,Other,Arrest Driver
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,70,White,0-15 Min,FALSE,Other,Citation
M,39,Asian,16-30 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Equipment,Citation
F,30,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Equipment,Citation
M,30,Black,16-30 Min,FALSE,Registration/plates,Citation
M,38,Black,0-15 Min,FALSE,Moving violation,Citation
M,66,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,25,White,0-15 Min,FALSE,Equipment,Citation
F,34,White,0-15 Min,FALSE,Speeding,Citation
M,44,Black,16-30 Min,FALSE,Equipment,Citation
F,34,White,16-30 Min,FALSE,Speeding,Citation
M,44,White,0-15 Min,FALSE,Equipment,Warning
M,45,White,0-15 Min,FALSE,Speeding,Citation
F,23,Black,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Equipment,Citation
F,21,White,0-15 Min,FALSE,Registration/plates,Citation
M,42,White,16-30 Min,FALSE,Moving violation,Citation
M,24,Black,0-15 Min,FALSE,Speeding,Citation
F,28,White,16-30 Min,FALSE,Speeding,Citation
M,36,White,30+ Min,FALSE,Equipment,Citation
M,27,White,0-15 Min,FALSE,Moving violation,Citation
M,42,White,16-30 Min,FALSE,Speeding,Citation
M,62,White,0-15 Min,FALSE,Equipment,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,16-30 Min,FALSE,Moving violation,Citation
F,44,Asian,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,31,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,40,White,0-15 Min,FALSE,Other,Citation
F,28,White,16-30 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Other,Citation
M,71,White,0-15 Min,FALSE,Moving violation,Citation
M,29,Hispanic,0-15 Min,FALSE,Equipment,Arrest Driver
M,31,White,0-15 Min,FALSE,Equipment,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
F,22,Hispanic,0-15 Min,FALSE,Equipment,Citation
F,46,White,0-15 Min,FALSE,Other,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Moving violation,Citation
M,39,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
M,45,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,30+ Min,FALSE,Moving violation,Citation
F,50,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,30+ Min,FALSE,Other,Citation
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,16-30 Min,FALSE,Moving violation,Citation
M,26,Asian,0-15 Min,FALSE,Speeding,Citation
M,34,White,30+ Min,FALSE,Equipment,Citation
F,24,Black,0-15 Min,FALSE,Equipment,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,51,Black,0-15 Min,FALSE,Speeding,Citation
M,49,White,0-15 Min,FALSE,Speeding,Citation
M,39,Black,16-30 Min,FALSE,Other,Citation
M,28,Black,16-30 Min,FALSE,Other,Citation
M,65,White,0-15 Min,FALSE,Speeding,Citation
F,36,White,0-15 Min,FALSE,Moving violation,Citation
F,38,White,0-15 Min,FALSE,Speeding,Citation
F,31,Black,0-15 Min,FALSE,Speeding,Citation
M,19,Black,16-30 Min,FALSE,Equipment,Citation
M,18,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,24,White,0-15 Min,FALSE,Moving violation,Citation
M,27,White,0-15 Min,FALSE,Equipment,Warning
M,23,White,0-15 Min,FALSE,Equipment,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
F,29,Black,0-15 Min,FALSE,Equipment,Citation
F,31,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,16-30 Min,FALSE,Speeding,Citation
M,58,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,39,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,16-30 Min,FALSE,Registration/plates,Citation
M,35,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,TRUE,Moving violation,Citation
M,28,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,22,Black,0-15 Min,FALSE,Speeding,Citation
M,47,White,16-30 Min,FALSE,Equipment,Arrest Driver
M,65,Black,0-15 Min,FALSE,Other,Citation
M,25,White,0-15 Min,FALSE,Equipment,N/D
F,48,White,0-15 Min,FALSE,Equipment,Citation
M,37,White,0-15 Min,FALSE,Moving violation,Citation
M,23,Black,0-15 Min,FALSE,Equipment,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,30,Hispanic,0-15 Min,FALSE,Moving violation,Arrest Driver
M,32,White,0-15 Min,FALSE,Other,Citation
M,50,Other,16-30 Min,FALSE,Other,Citation
M,19,Hispanic,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,38,Hispanic,0-15 Min,FALSE,Other,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,TRUE,Equipment,Citation
M,47,White,0-15 Min,FALSE,Registration/plates,Citation
M,37,White,16-30 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Moving violation,Citation
M,18,Black,16-30 Min,FALSE,Speeding,Citation
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Equipment,Citation
M,25,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,25,Hispanic,16-30 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Equipment,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
F,30,White,0-15 Min,FALSE,Equipment,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,38,Black,0-15 Min,FALSE,Registration/plates,Citation
F,20,White,16-30 Min,FALSE,Speeding,Citation
M,52,White,30+ Min,FALSE,Speeding,Citation
M,43,Black,0-15 Min,FALSE,Other,Citation
M,46,Asian,16-30 Min,FALSE,Other,Citation
M,20,White,0-15 Min,FALSE,Other,Citation
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,29,Hispanic,30+ Min,FALSE,Registration/plates,No Action
M,31,Black,0-15 Min,FALSE,Moving violation,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
F,22,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,40,White,0-15 Min,FALSE,Speeding,Citation
F,26,White,0-15 Min,FALSE,Speeding,Citation
M,29,Black,16-30 Min,FALSE,Other,Citation
F,33,Asian,0-15 Min,FALSE,Speeding,Citation
M,37,White,30+ Min,FALSE,Moving violation,Citation
F,26,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,16-30 Min,TRUE,Speeding,Citation
M,66,White,0-15 Min,FALSE,Moving violation,Citation
M,33,White,0-15 Min,FALSE,Moving violation,Citation
M,27,Black,0-15 Min,FALSE,Speeding,Citation
M,30,White,16-30 Min,FALSE,Moving violation,Citation
M,51,Black,16-30 Min,FALSE,Moving violation,Citation
M,22,Black,16-30 Min,FALSE,Other,Citation
M,28,Hispanic,0-15 Min,FALSE,Moving violation,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,16-30 Min,FALSE,Speeding,Citation
M,60,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Equipment,Citation
M,60,White,0-15 Min,FALSE,Speeding,Citation
F,52,White,0-15 Min,FALSE,Registration/plates,Citation
M,27,Black,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Other,Citation
M,55,White,0-15 Min,FALSE,Moving violation,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Equipment,Arrest Driver
M,35,Black,0-15 Min,FALSE,Speeding,Citation
M,28,Hispanic,0-15 Min,FALSE,Registration/plates,Citation
M,23,Black,16-30 Min,FALSE,Registration/plates,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,53,Black,16-30 Min,FALSE,Moving violation,Citation
F,19,White,0-15 Min,FALSE,Equipment,Citation
M,24,Black,0-15 Min,FALSE,Moving violation,Citation
F,23,Black,0-15 Min,FALSE,Speeding,Warning
M,38,White,0-15 Min,FALSE,Registration/plates,Citation
M,19,Black,0-15 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Moving violation,Citation
F,28,White,0-15 Min,FALSE,Equipment,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
F,35,White,0-15 Min,FALSE,Equipment,Arrest Driver
M,25,White,0-15 Min,FALSE,Moving violation,Citation
M,24,White,0-15 Min,FALSE,Moving violation,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,30+ Min,FALSE,Speeding,Citation
F,26,White,16-30 Min,FALSE,Speeding,Citation
M,35,Black,0-15 Min,FALSE,Speeding,Citation
F,44,White,0-15 Min,FALSE,Registration/plates,Citation
F,36,White,0-15 Min,FALSE,Speeding,Citation
M,46,White,30+ Min,FALSE,Other,Citation
M,26,Black,0-15 Min,FALSE,Registration/plates,Citation
M,42,Black,0-15 Min,FALSE,Moving violation,Citation
M,62,White,16-30 Min,FALSE,Moving violation,Citation
M,22,White,30+ Min,FALSE,Moving violation,Citation
M,19,White,0-15 Min,FALSE,Other,Citation
M,24,White,16-30 Min,FALSE,Speeding,Citation
M,20,Black,0-15 Min,FALSE,Moving violation,Citation
M,35,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,23,White,0-15 Min,FALSE,Equipment,Warning
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,18,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,42,White,16-30 Min,FALSE,Equipment,Arrest Driver
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,58,White,0-15 Min,FALSE,Speeding,Citation
M,54,White,16-30 Min,FALSE,Speeding,Citation
M,59,White,0-15 Min,FALSE,Speeding,Citation
F,43,White,0-15 Min,FALSE,Moving violation,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,65,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,30+ Min,TRUE,Moving violation,Arrest Driver
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Moving violation,Citation
F,22,Hispanic,0-15 Min,FALSE,Equipment,N/D
M,39,Black,0-15 Min,FALSE,Moving violation,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,23,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,26,White,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,16-30 Min,FALSE,Speeding,Citation
M,41,Black,16-30 Min,FALSE,Speeding,Citation
M,45,White,0-15 Min,FALSE,Moving violation,Arrest Driver
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Warning
F,21,White,0-15 Min,FALSE,Equipment,Arrest Driver
M,31,Black,0-15 Min,FALSE,Speeding,Citation
M,21,Hispanic,0-15 Min,FALSE,Equipment,Warning
M,53,White,16-30 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,16-30 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Moving violation,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
F,49,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,16-30 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Equipment,Citation
M,52,White,0-15 Min,FALSE,Other,Citation
M,28,Hispanic,0-15 Min,FALSE,Other,Citation
M,59,Black,0-15 Min,FALSE,Moving violation,Warning
M,28,White,30+ Min,TRUE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,37,Asian,0-15 Min,FALSE,Registration/plates,Citation
M,78,White,0-15 Min,FALSE,Moving violation,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
F,27,Hispanic,0-15 Min,FALSE,Speeding,N/D
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Moving violation,Citation
F,32,Asian,0-15 Min,FALSE,Speeding,Citation
M,49,Black,0-15 Min,FALSE,Moving violation,Citation
M,60,White,0-15 Min,FALSE,Speeding,Citation
M,43,White,30+ Min,FALSE,Equipment,Citation
M,42,White,0-15 Min,FALSE,Equipment,Citation
F,29,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Equipment,Citation
M,21,Black,0-15 Min,FALSE,Equipment,Citation
M,34,Black,16-30 Min,FALSE,Equipment,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
F,59,White,16-30 Min,FALSE,Moving violation,Citation
M,40,Hispanic,16-30 Min,FALSE,Equipment,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,0-15 Min,FALSE,Moving violation,Citation
M,50,Black,0-15 Min,FALSE,Moving violation,Citation
F,65,White,0-15 Min,FALSE,Moving violation,Citation
M,55,White,0-15 Min,FALSE,Moving violation,Citation
M,49,Black,0-15 Min,FALSE,Moving violation,Citation
M,54,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,45,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,63,White,0-15 Min,FALSE,Speeding,Citation
F,26,Black,0-15 Min,FALSE,Speeding,Citation
F,27,Black,0-15 Min,FALSE,Speeding,Citation
M,49,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,56,Black,16-30 Min,FALSE,Moving violation,Citation
M,28,White,0-15 Min,FALSE,Other,Citation
M,58,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,16-30 Min,FALSE,Other,Citation
M,28,Black,0-15 Min,FALSE,Equipment,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,43,Black,16-30 Min,FALSE,Moving violation,Citation
M,45,Black,16-30 Min,FALSE,Other,Citation
M,44,White,0-15 Min,FALSE,Equipment,Citation
M,28,White,0-15 Min,FALSE,Moving violation,Citation
F,41,White,0-15 Min,FALSE,Speeding,Warning
M,38,White,0-15 Min,FALSE,Moving violation,Citation
M,33,Hispanic,16-30 Min,FALSE,Moving violation,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Equipment,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Other,Citation
M,20,White,16-30 Min,FALSE,Speeding,Citation
M,35,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,59,White,16-30 Min,FALSE,Speeding,Citation
M,22,Black,30+ Min,FALSE,Other,Arrest Driver
M,22,White,0-15 Min,TRUE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Moving violation,Citation
F,24,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Equipment,Warning
F,25,White,0-15 Min,FALSE,Speeding,Citation
F,31,Black,16-30 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,31,Black,0-15 Min,FALSE,Equipment,Citation
F,43,White,0-15 Min,FALSE,Speeding,Warning
M,56,White,16-30 Min,FALSE,Moving violation,Citation
F,48,Black,0-15 Min,FALSE,Speeding,Citation
M,32,Hispanic,16-30 Min,FALSE,Other,Citation
M,70,White,0-15 Min,FALSE,Equipment,Warning
M,60,White,0-15 Min,FALSE,Equipment,Warning
M,55,White,0-15 Min,FALSE,Speeding,Citation
M,61,Black,16-30 Min,FALSE,Moving violation,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,16-30 Min,FALSE,Other,Arrest Driver
M,24,Hispanic,30+ Min,FALSE,Other,Arrest Driver
M,23,White,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,67,White,0-15 Min,FALSE,Speeding,Citation
F,49,White,0-15 Min,FALSE,Speeding,Citation
M,43,Black,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Moving violation,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Moving violation,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,48,Black,0-15 Min,FALSE,Speeding,Citation
M,28,Black,16-30 Min,FALSE,Moving violation,Citation
M,32,Hispanic,16-30 Min,FALSE,Equipment,Citation
M,31,White,16-30 Min,FALSE,Speeding,Citation
M,49,White,30+ Min,TRUE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Moving violation,Citation
M,27,Hispanic,16-30 Min,FALSE,Registration/plates,Citation
F,26,White,0-15 Min,FALSE,Equipment,Citation
M,40,White,30+ Min,FALSE,Speeding,Citation
F,24,White,16-30 Min,FALSE,Moving violation,Citation
M,37,Black,0-15 Min,FALSE,Speeding,Citation
M,58,White,16-30 Min,FALSE,Speeding,Citation
M,28,White,16-30 Min,FALSE,Speeding,Warning
M,22,White,0-15 Min,FALSE,Moving violation,Citation
M,53,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,0-15 Min,FALSE,Moving violation,Citation
M,20,White,0-15 Min,FALSE,Equipment,Citation
F,42,White,0-15 Min,FALSE,Equipment,Citation
F,46,White,16-30 Min,FALSE,Equipment,Citation
M,37,Black,0-15 Min,FALSE,Moving violation,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Moving violation,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Registration/plates,Citation
M,34,White,0-15 Min,FALSE,Registration/plates,Citation
M,36,Asian,0-15 Min,FALSE,Moving violation,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Moving violation,Warning
M,49,White,0-15 Min,FALSE,Moving violation,Citation
M,21,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,24,White,16-30 Min,TRUE,Speeding,Arrest Driver
M,51,White,16-30 Min,FALSE,Other,Citation
M,24,Hispanic,0-15 Min,FALSE,Equipment,Citation
M,28,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,64,White,16-30 Min,FALSE,Moving violation,Citation
M,21,Asian,0-15 Min,FALSE,Moving violation,Citation
M,35,Black,30+ Min,FALSE,Moving violation,Citation
M,42,White,0-15 Min,FALSE,Moving violation,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,38,Hispanic,16-30 Min,FALSE,Moving violation,Citation
M,32,Black,0-15 Min,FALSE,Equipment,Citation
F,52,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,30+ Min,FALSE,Moving violation,Citation
M,51,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,20,Hispanic,0-15 Min,FALSE,Moving violation,Citation
F,23,White,0-15 Min,FALSE,Equipment,Citation
M,22,White,0-15 Min,FALSE,Equipment,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
F,42,Asian,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,65,White,0-15 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Speeding,Citation
